AreaOccupied_AreaOccupied_Fibrils,AreaOccupied_Perimeter_Fibrils,AreaOccupied_TotalArea_Fibrils,Channel_GFP,Count_BrightNoise,Count_FibrilCenters,Count_Fibrils,Count_NoiseExpanded,Crop_AreaRetainedAfterCropping_EnhancedMaskedCroppedTubes,Crop_AreaRetainedAfterCropping_GFPRescaledCropped,Crop_OriginalImageArea_EnhancedMaskedCroppedTubes,Crop_OriginalImageArea_GFPRescaledCropped,ExecutionTime_01Images,ExecutionTime_02Metadata,ExecutionTime_03NamesAndTypes,ExecutionTime_04Groups,ExecutionTime_05CorrectIlluminationCalculate,ExecutionTime_06CorrectIlluminationApply,ExecutionTime_07EnhanceOrSuppressFeatures,ExecutionTime_08GaussianFilter,ExecutionTime_09IdentifyPrimaryObjects,ExecutionTime_10ExpandOrShrinkObjects,ExecutionTime_11MaskImage,ExecutionTime_12Crop,ExecutionTime_13IdentifyPrimaryObjects,ExecutionTime_14MeasureObjectSizeShape,ExecutionTime_15MeasureImageAreaOccupied,ExecutionTime_16MeasureObjectIntensity,ExecutionTime_17ConvertObjectsToImage,ExecutionTime_18MorphologicalSkeleton,ExecutionTime_19ExpandOrShrinkObjects,ExecutionTime_20MeasureObjectSkeleton,ExecutionTime_21RescaleIntensity,ExecutionTime_22ImageMath,ExecutionTime_23Crop,ExecutionTime_24OverlayObjects,ExecutionTime_25SaveImages,ExecutionTime_26SaveImages,ExecutionTime_27DisplayDataOnImage,ExecutionTime_28SaveImages,ExecutionTime_29DisplayDataOnImage,ExecutionTime_30SaveImages,ExecutionTime_31DisplayDataOnImage,ExecutionTime_32SaveImages,FileName_GFP,Frame_GFP,Group_Index,Group_Number,Height_GFP,ImageNumber,ImageSet_ImageSet,MD5Digest_GFP,Metadata_FileLocation,Metadata_Frame,Metadata_Series,Metadata_channel,Metadata_image,Metadata_substrate,Metadata_time,Metadata_timepoint,ModuleError_01Images,ModuleError_02Metadata,ModuleError_03NamesAndTypes,ModuleError_04Groups,ModuleError_05CorrectIlluminationCalculate,ModuleError_06CorrectIlluminationApply,ModuleError_07EnhanceOrSuppressFeatures,ModuleError_08GaussianFilter,ModuleError_09IdentifyPrimaryObjects,ModuleError_10ExpandOrShrinkObjects,ModuleError_11MaskImage,ModuleError_12Crop,ModuleError_13IdentifyPrimaryObjects,ModuleError_14MeasureObjectSizeShape,ModuleError_15MeasureImageAreaOccupied,ModuleError_16MeasureObjectIntensity,ModuleError_17ConvertObjectsToImage,ModuleError_18MorphologicalSkeleton,ModuleError_19ExpandOrShrinkObjects,ModuleError_20MeasureObjectSkeleton,ModuleError_21RescaleIntensity,ModuleError_22ImageMath,ModuleError_23Crop,ModuleError_24OverlayObjects,ModuleError_25SaveImages,ModuleError_26SaveImages,ModuleError_27DisplayDataOnImage,ModuleError_28SaveImages,ModuleError_29DisplayDataOnImage,ModuleError_30SaveImages,ModuleError_31DisplayDataOnImage,ModuleError_32SaveImages,PathName_GFP,ProcessingStatus,Scaling_GFP,Series_GFP,Threshold_FinalThreshold_BrightNoise,Threshold_FinalThreshold_Fibrils,Threshold_OrigThreshold_BrightNoise,Threshold_OrigThreshold_Fibrils,Threshold_SumOfEntropies_BrightNoise,Threshold_SumOfEntropies_Fibrils,Threshold_WeightedVariance_BrightNoise,Threshold_WeightedVariance_Fibrils,URL_GFP,Width_GFP
29391.0,18332.0,966288.0,-1,0.0,624.0,624.0,0.0,966288,966288,1006008,1006008,0.0,0.0,0.1999999999999318,0.0,0.9200000000000728,0.009999999999990905,0.22999999999996135,0.2400000000000091,0.35000000000002274,0.07999999999998408,0.0,0.03000000000002956,0.7299999999999613,0.9500000000000455,0.10000000000002274,0.15999999999996817,0.0,0.009999999999990905,0.44000000000005457,0.6599999999999682,0.009999999999990905,0.009999999999990905,0.04000000000007731,0.23999999999995225,3.170000000000016,0.5400000000000205,2.170000000000016,2.8899999999999864,2.0799999999999272,2.6700000000000728,1.75,2.6399999999999864,24hr_w2GFP.TIF,0,93,1,1002,93,b'eLswxMGCG01LA5eWjEzAiSneSd/AQt/IBChSbgT0sF6Ipxu43IV5DBheIAdjltAgBryUhoQYkAEObCANjAI7AAeWlyY=',c55d44796440975dad693ac034772558,file:/Users/pryder/GitHub/pearlryder_projects/2021_01_14_FibrilAnalysis_RIT_GaborskiLab/data/Batch_2/hr_24/HP05_B/08/24hr_w2GFP.TIF,0,0,GFP,08,HP05_B,hr_24,24hr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/Users/pryder/GitHub/pearlryder_projects/2021_01_14_FibrilAnalysis_RIT_GaborskiLab/data/Batch_2/hr_24/HP05_B/08,Done,65535,0,0.02,0.012093426077626646,0.003664227231638506,0.012093426077626646,0.0,-12.159551394844089,0.04157876968383789,0.08042892054084003,file:/Users/pryder/GitHub/pearlryder_projects/2021_01_14_FibrilAnalysis_RIT_GaborskiLab/data/Batch_2/hr_24/HP05_B/08/24hr_w2GFP.TIF,1004
9353.0,5018.0,966288.0,-1,0.0,190.0,190.0,0.0,966288,966288,1006008,1006008,0.0,0.0,0.27000000000003865,0.0,0.7799999999999727,0.009999999999990905,0.2300000000000182,0.2400000000000091,0.37000000000000455,0.06999999999993634,0.0,0.03000000000002956,0.6200000000000045,0.3599999999999568,0.040000000000020464,0.12999999999999545,0.0,0.029999999999972715,0.410000000000025,0.6999999999999886,0.020000000000038654,0.010000000000047748,0.03999999999996362,0.20999999999997954,3.1499999999999773,0.2899999999999636,1.4599999999999795,3.159999999999968,1.3700000000000045,2.9500000000000455,1.25,2.819999999999993,24hr_w2GFP.TIF,0,94,1,1002,94,b'eLswxMGCG01LA5eWjEzAiSneSd/AUt/IBChSbgT0sF6Ipxu43IV5DBheIAdjltAgBryUhoQYkAEObCANjAI7AAfulyc=',5076ba175fa15803f3cd5224d3747c33,file:/Users/pryder/GitHub/pearlryder_projects/2021_01_14_FibrilAnalysis_RIT_GaborskiLab/data/Batch_2/hr_24/HP05_B/09/24hr_w2GFP.TIF,0,0,GFP,09,HP05_B,hr_24,24hr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/Users/pryder/GitHub/pearlryder_projects/2021_01_14_FibrilAnalysis_RIT_GaborskiLab/data/Batch_2/hr_24/HP05_B/09,Done,65535,0,0.02,0.029170404188334942,0.002810623307595961,0.029170404188334942,0.0,-12.575617873742093,0.07161043584346771,0.555439403067713,file:/Users/pryder/GitHub/pearlryder_projects/2021_01_14_FibrilAnalysis_RIT_GaborskiLab/data/Batch_2/hr_24/HP05_B/09/24hr_w2GFP.TIF,1004
22799.0,13679.0,966288.0,-1,0.0,452.0,452.0,0.0,966288,966288,1006008,1006008,0.0,0.0,0.22999999999996135,0.0,0.8600000000000136,0.0,0.28000000000002956,0.2899999999999636,0.39999999999997726,0.10000000000002274,0.009999999999990905,0.029999999999972715,0.7800000000000296,0.7700000000000387,0.1099999999999568,0.19999999999998863,0.009999999999990905,0.03000000000002956,0.46999999999997044,0.8000000000000114,0.009999999999990905,0.01999999999998181,0.029999999999972715,0.22999999999996135,3.140000000000043,0.46999999999997044,1.8799999999999955,2.6100000000000136,1.7300000000000182,2.480000000000018,1.6000000000000227,2.509999999999991,24hr_w2GFP.TIF,0,95,1,1002,95,b'eLswxMGCG01LA5eWjEzAiSneSd/QQN/IBChSbgT0sF6Ipxu43IV5DBheIAdjltAgBryUhoQYkAEObCANjAI7AAUvlx8=',a02826bed4a9ec4d24f4e392dcd478d3,file:/Users/pryder/GitHub/pearlryder_projects/2021_01_14_FibrilAnalysis_RIT_GaborskiLab/data/Batch_2/hr_24/HP05_B/10/24hr_w2GFP.TIF,0,0,GFP,10,HP05_B,hr_24,24hr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/Users/pryder/GitHub/pearlryder_projects/2021_01_14_FibrilAnalysis_RIT_GaborskiLab/data/Batch_2/hr_24/HP05_B/10,Done,65535,0,0.02,0.009197940933518112,0.003635883826063946,0.009197940933518112,0.0,-12.418010774230016,0.04832778498530388,0.04074616321232664,file:/Users/pryder/GitHub/pearlryder_projects/2021_01_14_FibrilAnalysis_RIT_GaborskiLab/data/Batch_2/hr_24/HP05_B/10/24hr_w2GFP.TIF,1004
21323.0,12414.0,966288.0,-1,0.0,309.0,309.0,0.0,966288,966288,1006008,1006008,0.0,0.0,0.25999999999993406,0.0,0.7400000000000091,0.009999999999990905,0.2899999999999636,0.2699999999999818,0.3900000000000432,0.09000000000003183,0.009999999999990905,0.03999999999996362,0.7700000000000387,0.6100000000000136,0.07999999999998408,0.18999999999999773,0.009999999999990905,0.020000000000038654,0.46999999999997044,0.7599999999999909,0.010000000000047748,0.01999999999998181,0.01999999999998181,0.25000000000005684,2.9599999999999795,0.38999999999998636,1.6399999999999864,2.6499999999999773,1.3700000000000045,2.4599999999999795,1.420000000000016,2.4799999999999613,24hr_w2GFP.TIF,0,96,1,1002,96,b'eLswxMGCG01LA5eWjEzAiSneSd/QUN/IBChSbgT0sF6Ipxu43IV5DBheIAdjltAgBryUhoQYkAEObCANjAI7AAWHlyA=',1403cfca064deea25ed1892e7406ffb4,file:/Users/pryder/GitHub/pearlryder_projects/2021_01_14_FibrilAnalysis_RIT_GaborskiLab/data/Batch_2/hr_24/HP05_B/11/24hr_w2GFP.TIF,0,0,GFP,11,HP05_B,hr_24,24hr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/Users/pryder/GitHub/pearlryder_projects/2021_01_14_FibrilAnalysis_RIT_GaborskiLab/data/Batch_2/hr_24/HP05_B/11,Done,65535,0,0.02,0.03437443496659398,0.003611226537032053,0.03437443496659398,0.0,-12.461159893396129,0.05608091875910759,0.677820748770454,file:/Users/pryder/GitHub/pearlryder_projects/2021_01_14_FibrilAnalysis_RIT_GaborskiLab/data/Batch_2/hr_24/HP05_B/11/24hr_w2GFP.TIF,1004
19098.0,9676.0,966288.0,-1,0.0,218.0,218.0,0.0,966288,966288,1006008,1006008,0.0,0.0,0.21000000000003638,0.0,0.9200000000000159,0.009999999999990905,0.2599999999999909,0.2799999999999727,0.42999999999995,0.08000000000004093,0.0,0.020000000000038654,0.7800000000000296,0.4900000000000091,0.05999999999994543,0.18000000000000682,0.0,0.01999999999998181,0.4800000000000182,0.6999999999999886,0.010000000000047748,0.0,0.01999999999998181,0.25,3.019999999999982,0.3900000000000432,1.4599999999999795,2.7000000000000455,1.3199999999999932,2.5600000000000023,1.1899999999999977,2.579999999999984,24hr_w2GFP.TIF,0,97,1,1002,97,b'eLswxMGCG01LA5eWjEzAiSneSR+YvY1MgCLlRkAP64V4uoHLXZjHgOEFcjBmCQ1iwEtpSIgBGeDABtLAKLADAAXflyE=',386a05accb7d76137fe8f3cdc3f92dda,file:/Users/pryder/GitHub/pearlryder_projects/2021_01_14_FibrilAnalysis_RIT_GaborskiLab/data/Batch_2/hr_24/HP05_B/12/24hr_w2GFP.TIF,0,0,GFP,12,HP05_B,hr_24,24hr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/Users/pryder/GitHub/pearlryder_projects/2021_01_14_FibrilAnalysis_RIT_GaborskiLab/data/Batch_2/hr_24/HP05_B/12,Done,65535,0,0.02,0.014664470218122005,0.004197326197754592,0.014664470218122005,-10.164241006195015,-12.649515499545938,0.142793323945778,0.1332471395051231,file:/Users/pryder/GitHub/pearlryder_projects/2021_01_14_FibrilAnalysis_RIT_GaborskiLab/data/Batch_2/hr_24/HP05_B/12/24hr_w2GFP.TIF,1004
27852.0,16925.0,966288.0,-1,0.0,596.0,596.0,0.0,966288,966288,1006008,1006008,0.0,0.0,0.18000000000000682,0.0,1.3100000000000023,0.009999999999990905,0.22999999999996135,0.2699999999999818,0.3300000000000409,0.060000000000002274,0.009999999999990905,0.03000000000002956,0.7299999999999613,0.9399999999999977,0.0999999999999659,0.1500000000000341,0.009999999999990905,0.009999999999990905,0.38999999999998636,0.6100000000000136,0.020000000000038654,0.009999999999990905,0.01999999999998181,0.160000000000025,2.6299999999999955,0.4800000000000182,1.8700000000000045,2.5,1.7900000000000205,2.5499999999999545,1.8600000000000136,2.590000000000032,24hr_w2GFP.TIF,0,98,1,1002,98,b'eLswxMGCG01LA5eWjEzAiSneSd/QWN/IBChSbgT0sF6Ipxu43IV5DBheIAdjltAgBryUhoQYkAEObCANjAI7AAY3lyI=',0d12e84be2ae1bdfe618c210f4a275e8,file:/Users/pryder/GitHub/pearlryder_projects/2021_01_14_FibrilAnalysis_RIT_GaborskiLab/data/Batch_2/hr_24/HP05_B/13/24hr_w2GFP.TIF,0,0,GFP,13,HP05_B,hr_24,24hr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/Users/pryder/GitHub/pearlryder_projects/2021_01_14_FibrilAnalysis_RIT_GaborskiLab/data/Batch_2/hr_24/HP05_B/13,Done,65535,0,0.02,0.005544645071495324,0.004105255502508953,0.005544645071495324,0.0,-12.564624625074092,0.061085112392902374,0.02071292070162202,file:/Users/pryder/GitHub/pearlryder_projects/2021_01_14_FibrilAnalysis_RIT_GaborskiLab/data/Batch_2/hr_24/HP05_B/13/24hr_w2GFP.TIF,1004
14115.0,8111.0,882609.0,-1,2.0,258.0,258.0,2.0,966288,966288,1006008,1006008,0.0,0.0,0.21999999999997044,0.0,0.7900000000000205,0.009999999999990905,0.25,0.26000000000004775,0.40999999999996817,0.12999999999999545,0.009999999999990905,0.020000000000038654,0.6899999999999977,0.410000000000025,0.060000000000002274,0.13999999999998636,0.0,0.01999999999998181,0.37000000000000455,0.6200000000000045,0.0,0.009999999999990905,0.03000000000002956,0.16999999999995907,2.5399999999999636,0.32000000000005,1.330000000000041,2.6199999999999477,1.3400000000000318,2.6200000000000045,1.5299999999999727,2.6200000000000045,24hr_w2GFP.TIF,0,99,1,1002,99,b'eLswxMGCG01LA5eWjEzAiSneSd/QRN/IBChSbgT0sF6Ipxu43IV5DBheIAdjltAgBryUhoQYkAEObCANjAI7AAaPlyM=',eb9e01367d860110458e11a6540f69f8,file:/Users/pryder/GitHub/pearlryder_projects/2021_01_14_FibrilAnalysis_RIT_GaborskiLab/data/Batch_2/hr_24/HP05_B/14/24hr_w2GFP.TIF,0,0,GFP,14,HP05_B,hr_24,24hr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/Users/pryder/GitHub/pearlryder_projects/2021_01_14_FibrilAnalysis_RIT_GaborskiLab/data/Batch_2/hr_24/HP05_B/14,Done,65535,0,0.02,0.005514443852007389,0.005165093287359923,0.005514443852007389,-12.533287744371552,-12.846823200127332,0.1932143152002932,0.022141226251391675,file:/Users/pryder/GitHub/pearlryder_projects/2021_01_14_FibrilAnalysis_RIT_GaborskiLab/data/Batch_2/hr_24/HP05_B/14/24hr_w2GFP.TIF,1004
23817.0,14459.0,966288.0,-1,0.0,503.0,503.0,0.0,966288,966288,1006008,1006008,0.0,0.0,0.2799999999999727,0.0,0.8100000000000023,0.009999999999990905,0.21000000000003638,0.2699999999999818,0.35000000000002274,0.06999999999999318,0.009999999999990905,0.01999999999998181,0.6700000000000159,0.7400000000000091,0.1099999999999568,0.160000000000025,0.0,0.020000000000038654,0.35000000000002274,0.6699999999999591,0.009999999999990905,0.009999999999990905,0.03000000000002956,0.1500000000000341,2.609999999999957,0.4300000000000068,1.7200000000000273,2.5300000000000296,1.8999999999999773,2.5500000000000114,1.6800000000000068,2.5,24hr_w2GFP.TIF,0,100,1,1002,100,b'eLswxMGCG01LA5eWjEzAiSneCZix9Y1MgCLlRkAP64V4uoHLXZjHgOEFcjBmCQ1iwEtpSIgBGeDABtLAKLADAAbnlyQ=',1a4a1f035473534be06919dbd061f98b,file:/Users/pryder/GitHub/pearlryder_projects/2021_01_14_FibrilAnalysis_RIT_GaborskiLab/data/Batch_2/hr_24/HP05_B/15/24hr_w2GFP.TIF,0,0,GFP,15,HP05_B,hr_24,24hr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/Users/pryder/GitHub/pearlryder_projects/2021_01_14_FibrilAnalysis_RIT_GaborskiLab/data/Batch_2/hr_24/HP05_B/15,Done,65535,0,0.02,0.010581262991763651,0.0038686089974362403,0.010581262991763651,0.0,-12.332280537937587,0.08113045990467072,0.06433932849778166,file:/Users/pryder/GitHub/pearlryder_projects/2021_01_14_FibrilAnalysis_RIT_GaborskiLab/data/Batch_2/hr_24/HP05_B/15/24hr_w2GFP.TIF,1004
13430.0,8767.0,966288.0,-1,0.0,356.0,356.0,0.0,966288,966288,1006008,1006008,0.0,0.0,0.26000000000004775,0.0,0.8199999999999932,0.009999999999990905,0.2400000000000091,0.25,0.339999999999975,0.06999999999999318,0.0,0.020000000000038654,0.6899999999999977,0.5100000000000477,0.07999999999998408,0.13999999999998636,0.010000000000047748,0.009999999999990905,0.37000000000000455,0.6599999999999682,0.010000000000047748,0.01999999999998181,0.01999999999998181,0.22000000000002728,2.6299999999999955,0.37000000000000455,1.7299999999999613,2.5300000000000296,1.579999999999984,2.5400000000000205,1.4700000000000273,2.439999999999941,24hr_w2GFP.TIF,0,101,1,1002,101,b'eLswxMGCG01LA5eWjEzAiSneSd/QTN/IBChSbgT0sF6Ipxu43IV5DBheIAdjltAgBryUhoQYkAEObCANjAI7AAc/lyU=',9b78a75be21e0cfcd19b9629469f2574,file:/Users/pryder/GitHub/pearlryder_projects/2021_01_14_FibrilAnalysis_RIT_GaborskiLab/data/Batch_2/hr_24/HP05_B/16/24hr_w2GFP.TIF,0,0,GFP,16,HP05_B,hr_24,24hr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/Users/pryder/GitHub/pearlryder_projects/2021_01_14_FibrilAnalysis_RIT_GaborskiLab/data/Batch_2/hr_24/HP05_B/16,Done,65535,0,0.02,0.09758553095161915,0.0029427827103063464,0.09758553095161915,0.0,-12.170133216273497,0.0205137487500906,2.277190412731945,file:/Users/pryder/GitHub/pearlryder_projects/2021_01_14_FibrilAnalysis_RIT_GaborskiLab/data/Batch_2/hr_24/HP05_B/16/24hr_w2GFP.TIF,1004
20792.0,13618.0,966288.0,-1,0.0,576.0,576.0,0.0,966288,966288,1006008,1006008,0.0,0.0,0.22999999999996135,0.0,0.7700000000000387,0.009999999999990905,0.2400000000000091,0.2799999999999727,0.37000000000000455,0.06999999999999318,0.0,0.020000000000038654,0.7899999999999636,0.8300000000000409,0.0999999999999659,0.12999999999999545,0.009999999999990905,0.01999999999998181,0.44999999999998863,0.7999999999999545,0.020000000000038654,0.009999999999990905,0.040000000000020464,0.22999999999996135,2.7200000000000273,0.4700000000000273,1.8899999999999864,2.4599999999999795,1.849999999999966,2.2800000000000296,1.740000000000009,2.3600000000000136,24hr_w2GFP.TIF,0,102,1,1002,102,b'eLswxMGCG01LA5eWjEzAiSneSd/QXN/IBChSbgT0sF6Ipxu43IV5DBheIAdjltAgBryUhoQYkAEObCANjAI7AAeXlyY=',ba37c4e4207fbee1208b0566f523d864,file:/Users/pryder/GitHub/pearlryder_projects/2021_01_14_FibrilAnalysis_RIT_GaborskiLab/data/Batch_2/hr_24/HP05_B/17/24hr_w2GFP.TIF,0,0,GFP,17,HP05_B,hr_24,24hr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/Users/pryder/GitHub/pearlryder_projects/2021_01_14_FibrilAnalysis_RIT_GaborskiLab/data/Batch_2/hr_24/HP05_B/17,Done,65535,0,0.02,0.005410762154497206,0.003517681296216324,0.005410762154497206,-11.310072254747942,-12.494710606901222,0.0770338072829249,0.018089656531957356,file:/Users/pryder/GitHub/pearlryder_projects/2021_01_14_FibrilAnalysis_RIT_GaborskiLab/data/Batch_2/hr_24/HP05_B/17/24hr_w2GFP.TIF,1004
9802.0,5385.0,952539.0,-1,1.0,157.0,157.0,1.0,966288,966288,1006008,1006008,0.0,0.0,0.17999999999994998,0.0,1.2200000000000273,0.009999999999990905,0.2300000000000182,0.25,0.38999999999998636,0.12000000000000455,0.0,0.030000000000086402,0.7599999999999909,0.2799999999999727,0.03999999999996362,0.14999999999997726,0.0,0.01999999999998181,0.30999999999994543,0.650000000000091,0.01999999999998181,0.009999999999990905,0.029999999999972715,0.2599999999999909,2.6800000000000637,0.2799999999999727,1.2899999999999636,2.6000000000000227,1.2100000000000364,2.6100000000000136,1.1200000000000045,2.42999999999995,24hr_w2GFP.TIF,0,103,1,1002,103,b'eLswxMGCG01LA5eWjEzAiSneSd/QQt/IBChSbgT0sF6Ipxu43IV5DBheIAdjltAgBryUhoQYkAEObCANjAI7AAfvlyc=',a485f1297679448dfe3218006683c5db,file:/Users/pryder/GitHub/pearlryder_projects/2021_01_14_FibrilAnalysis_RIT_GaborskiLab/data/Batch_2/hr_24/HP05_B/18/24hr_w2GFP.TIF,0,0,GFP,18,HP05_B,hr_24,24hr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/Users/pryder/GitHub/pearlryder_projects/2021_01_14_FibrilAnalysis_RIT_GaborskiLab/data/Batch_2/hr_24/HP05_B/18,Done,65535,0,0.02,0.005398326728027314,0.0034187364508397877,0.005398326728027314,-11.254739770093328,-12.893120243104022,0.08590839309133602,0.015429404501083111,file:/Users/pryder/GitHub/pearlryder_projects/2021_01_14_FibrilAnalysis_RIT_GaborskiLab/data/Batch_2/hr_24/HP05_B/18/24hr_w2GFP.TIF,1004
6013.0,3668.0,966288.0,-1,0.0,142.0,142.0,0.0,966288,966288,1006008,1006008,0.0,0.0,0.2400000000000091,0.0,1.4899999999998954,0.009999999999990905,0.2899999999999636,0.2599999999999909,0.43000000000006366,0.07999999999992724,0.0,0.030000000000086402,0.67999999999995,0.2799999999999727,0.029999999999972715,0.14000000000010004,0.0,0.01999999999998181,0.32000000000005,0.7199999999999136,0.0,0.0,0.030000000000086402,0.1999999999999318,2.7700000000000955,0.2299999999999045,1.2299999999999045,2.6200000000001182,1.0599999999999454,2.490000000000009,1.0699999999999363,2.5100000000001046,24hr_w2GFP.TIF,0,104,1,1002,104,b'eLswxMGCG01LA5eWjEzAiSneSd/QUt/IBChSbgT0sF6Ipxu43IV5DBheIAdjltAgBryUhoQYkAEObCANjAI7AAhHlyg=',e41fa741163dbcb281d1af003022e980,file:/Users/pryder/GitHub/pearlryder_projects/2021_01_14_FibrilAnalysis_RIT_GaborskiLab/data/Batch_2/hr_24/HP05_B/19/24hr_w2GFP.TIF,0,0,GFP,19,HP05_B,hr_24,24hr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/Users/pryder/GitHub/pearlryder_projects/2021_01_14_FibrilAnalysis_RIT_GaborskiLab/data/Batch_2/hr_24/HP05_B/19,Done,65535,0,0.02,0.06468678079545498,0.0025742602010723203,0.06468678079545498,0.0,-12.307641326987365,0.015536155551671982,1.5609378828376341,file:/Users/pryder/GitHub/pearlryder_projects/2021_01_14_FibrilAnalysis_RIT_GaborskiLab/data/Batch_2/hr_24/HP05_B/19/24hr_w2GFP.TIF,1004
29222.0,17238.0,966288.0,-1,0.0,565.0,565.0,0.0,966288,966288,1006008,1006008,0.0,0.0,0.20999999999997954,0.0,0.9799999999999613,0.010000000000047748,0.2799999999999727,0.2799999999999727,0.42000000000007276,0.08999999999997499,0.009999999999990905,0.029999999999972715,0.7400000000000091,0.9400000000000546,0.12000000000000455,0.18999999999999773,0.009999999999990905,0.03000000000002956,0.44999999999998863,0.6800000000000068,0.009999999999990905,0.01999999999998181,0.020000000000038654,0.18000000000000682,2.6299999999999955,0.5199999999999818,2.0399999999999636,2.1499999999999773,1.6200000000000614,2.169999999999959,1.6299999999999955,2.3099999999999454,24hr_w2GFP.TIF,0,105,1,1002,105,b'eLswxMGCG01LA5eWjEzAiSneCWiGvpEJUKTcCOhhvRBPN3C5C/MYMLxADsYsoUEMeCkNCTEgAxzYQBoYBXYABYiXIA==',5c0db2259e1f9936f9a7ff281ed5aecf,file:/Users/pryder/GitHub/pearlryder_projects/2021_01_14_FibrilAnalysis_RIT_GaborskiLab/data/Batch_2/hr_24/HP05_B/20/24hr_w2GFP.TIF,0,0,GFP,20,HP05_B,hr_24,24hr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/Users/pryder/GitHub/pearlryder_projects/2021_01_14_FibrilAnalysis_RIT_GaborskiLab/data/Batch_2/hr_24/HP05_B/20,Done,65535,0,0.02,0.015553602017462254,0.00426287850132212,0.015553602017462254,0.0,-12.311290681257946,0.07753807306289673,0.15503214860925835,file:/Users/pryder/GitHub/pearlryder_projects/2021_01_14_FibrilAnalysis_RIT_GaborskiLab/data/Batch_2/hr_24/HP05_B/20/24hr_w2GFP.TIF,1004
16670.0,9853.0,913289.0,-1,1.0,296.0,296.0,1.0,966288,966288,1006008,1006008,0.0,0.0,0.29000000000002046,0.0,0.7400000000000091,0.0,0.20999999999997954,0.2300000000000182,0.37000000000000455,0.13999999999998636,0.009999999999990905,0.020000000000038654,0.6800000000000068,0.5400000000000205,0.060000000000002274,0.13999999999998636,0.009999999999990905,0.01999999999998181,0.37999999999999545,0.6300000000000523,0.009999999999990905,0.009999999999990905,0.029999999999972715,0.160000000000025,2.5799999999999272,0.2899999999999636,1.5000000000000568,2.5299999999999727,1.3700000000000045,2.660000000000025,1.5499999999999545,2.730000000000018,24hr_w2GFP.TIF,0,106,1,1002,106,b'eLswxMGCG01LA5eWjEzAiSneCRgv+kYmQJFyI6CH9UI83cDlLsxjwPACORizhAYx4KU0JMSADHBgA2lgFNgBAAXglyE=',4579b7327bad89a039943b5d4a32a07f,file:/Users/pryder/GitHub/pearlryder_projects/2021_01_14_FibrilAnalysis_RIT_GaborskiLab/data/Batch_2/hr_24/HP05_B/21/24hr_w2GFP.TIF,0,0,GFP,21,HP05_B,hr_24,24hr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/Users/pryder/GitHub/pearlryder_projects/2021_01_14_FibrilAnalysis_RIT_GaborskiLab/data/Batch_2/hr_24/HP05_B/21,Done,65535,0,0.02,0.0055020981235429645,0.0042643411725293845,0.0055020981235429645,-12.36738875963984,-13.052633860072003,0.13161186850314063,0.21866681202979923,file:/Users/pryder/GitHub/pearlryder_projects/2021_01_14_FibrilAnalysis_RIT_GaborskiLab/data/Batch_2/hr_24/HP05_B/21/24hr_w2GFP.TIF,1004
